1591093266.3941562,0,0,0,1.65
1591093272.1784015,0,0,0,1.59
1591093277.4179347,0,0,0,1.55
1591093282.6521742,0,0,0,1.58
1591093287.8924313,0,0,0,1.78
1591093293.1350284,0,0,0,1.8
1591093298.3936267,0,0,0,1.81
1591093303.6482658,0,0,0,1.83
1591093308.886881,0,0,0,1.84
1591093314.1256146,0,0,0,1.85
1591093319.3682609,0,0,0,1.96
1591093324.6024373,0,0,0,1.96
1591093329.8427446,0,0,0,1.96
1591093334.0835705,0,0,0,1.96
1591093339.3169658,0,0,0,1.97
1591093344.5628507,0,0,0,2.05
1591093349.80152,0,0,0,1.89
1591093354.0472875,0,0,0,1.89
1591093359.3041325,0,0,0,1.76
1591093364.5530367,0,0,0,1.62
1591093369.8247263,0,0,0,1.49
1591093374.0954688,0,0,0,1.49
1591093379.3544147,0,0,0,1.41
1591093384.6159935,0,0,0,1.3
1591093389.878123,0,0,0,1.19
1591093395.1413486,0,0,0,1.1
1591093400.4002664,0,0,0,1.01
1591093405.6569903,0,0,0,0.93
1591093410.943434,0,0,0,0.85
1591093416.1845922,0,0,0,0.79
1591093421.4493499,0,0,0,0.72
1591093426.702785,0,0,0,0.66
1591093431.9689503,0,0,0,0.61
1591093437.4312863,0,1,0,0.64
1591093442.8161173,0,1,0,0.59
1591093447.1677017,0,1,0,0.54
1591093452.5356183,0,1,0,0.5
1591093457.9183197,0,1,0,0.46
1591093463.2724984,0,1,0,0.42
1591093468.6271913,0,1,0,0.39
1591093473.9984896,0,1,0,0.36
1591093479.3606906,0,1,0,0.3
1591093484.7165442,0,1,0,0.28
1591093489.0673802,0,1,0,0.28
1591093494.4354303,0,1,0,0.31
1591093499.7754495,0,0,1,0.45
1591093504.2035005,0,0,0,0.45
1591093509.5389612,0,0,0,0.53
1591093514.8031688,0,0,0,0.49
1591093520.2515383,0,53,26,2.21
1591093526.5810223,0,0,45,3.79
1591093532.9919577,0,0,81,5.41
1591093540.0715847,0,0,100,6.83
1591093552.2769408,0,100,100,5.85
1591093574.7040107,0,85,65,10.39
1591093586.349001,0,49,57,9.8
1591093595.3369875,0,49,43,9.21
1591093602.8231752,0,49,37,8.87
1591093610.4187534,0,49,44,9.01
1591093617.9257412,0,49,51,8.93
1591093625.5738866,0,0,65,8.72
1591093632.319495,0,0,88,9.14
1591093645.2466993,0,84,98,9.74
1591093662.4854412,0,63,88,9.44
1591093674.9907103,0,36,76,10.08
1591093685.2488692,0,21,69,9.97
1591093694.4058588,0,6,70,9.52
1591093702.7141721,0,6,73,10.52
1591093709.399385,0,6,72,11.4
1591093716.5232897,0,6,69,11.85
1591093722.5621305,0,6,59,11.3
1591093729.507828,0,6,47,10.81
1591093735.387813,0,6,36,10.59
1591093740.3357663,0,6,28,10.78
1591093745.1114616,0,6,20,10.16
1591093750.8772829,0,6,9,9.75
1591093756.8131483,0,0,3,9.04
1591093763.0507767,0,100,6,8.64
1591093769.7946997,0,100,6,7.7
1591093776.4104111,0,100,6,7.24
1591093783.1462152,0,100,6,6.9
1591093790.395591,0,100,6,6.71
1591093796.9258363,0,100,0,6.33
1591093803.3012526,0,100,0,5.98
1591093809.723885,0,100,0,5.45
1591093816.0602777,0,100,0,5.17
1591093822.6012688,0,15,30,6.84
1591093829.1810029,0,0,58,7.74
1591093835.9820707,0,0,89,10.64
1591093842.7760627,0,0,100,10.27
1591093856.88416,0,100,95,9.64
1591093877.367752,0,100,57,10.79
1591093887.5963173,0,68,43,9.97
1591093895.474653,0,43,25,9.21
1591093902.3448873,0,43,24,8.96
1591093909.228042,0,43,27,8.64
1591093915.9118328,0,43,51,9.47
1591093922.6151161,0,43,57,9.91
1591093929.5264406,0,43,57,8.78
1591093936.306028,0,43,56,8.23
1591093946.2823257,0,43,46,9.34
1591093955.1933887,0,0,35,9.48
1591093960.089301,0,0,23,9.2
1591093965.8534532,0,0,27,8.95
1591093971.736904,0,0,32,8.87
1591093976.3404636,0,0,43,9.12
1591093981.6742442,0,0,43,8.55
1591093986.9314241,0,0,43,8.11
1591093992.0425503,0,0,43,7.62
1591093997.6508486,0,0,40,7.41
1591094002.2040546,0,0,37,7.13
1591094007.1752806,0,0,29,7.2
1591094012.6389832,0,0,18,8.07
1591094017.616413,0,0,10,7.74
1591094022.0736382,0,0,1,7.28
1591094027.9000287,0,0,0,6.94
1591094033.262957,0,0,0,6.46
1591094038.5221224,0,0,0,6.19
1591094043.9504395,0,1,0,5.77
